kpi$unit$kpi_id$ne_date$ne_hour$ne_id$value
Call Setup Success Rate$%$3561851598725308$2018-10-01$7$MEXMTYMSS1$92.9300
Call Setup Success Rate$%$3561851598725308$2018-10-01$7$MEXGDLMSS1$92.7000
Call Setup Success Rate$%$3561851598725308$2018-10-01$7$MEXMTYMSS2$95.8900
Call Setup Success Rate$%$3561851598725308$2018-10-01$7$MEXTIJMSS1$94.5100
Call Setup Success Rate$%$3561851598725308$2018-10-01$7$MEXTLAMSS1$92.7200
Call Setup Success Rate$%$3561851598725308$2018-10-01$8$MEXTIJMSS1$94.3300
Call Setup Success Rate$%$3561851598725308$2018-10-01$8$MEXMTYMSS2$94.8500
Call Setup Success Rate$%$3561851598725308$2018-10-01$8$MEXTLAMSS1$92.5600
Call Setup Success Rate$%$3561851598725308$2018-10-01$8$MEXMTYMSS1$92.5200
Call Setup Success Rate$%$3561851598725308$2018-10-01$8$MEXGDLMSS1$92.1800
Call Setup Success Rate$%$3561851598725308$2018-10-01$9$MEXGDLMSS1$92.5800
Call Setup Success Rate$%$3561851598725308$2018-10-01$9$MEXMTYMSS1$92.5000
Call Setup Success Rate$%$3561851598725308$2018-10-01$9$MEXTLAMSS1$92.1700
Call Setup Success Rate$%$3561851598725308$2018-10-01$9$MEXTIJMSS1$93.7300
Call Setup Success Rate$%$3561851598725308$2018-10-01$9$MEXMTYMSS2$93.9600
Call Setup Success Rate$%$3561851598725308$2018-10-01$10$MEXMTYMSS2$93.5000
Call Setup Success Rate$%$3561851598725308$2018-10-01$10$MEXTLAMSS1$92.1000
Call Setup Success Rate$%$3561851598725308$2018-10-01$10$MEXTIJMSS1$93.8500
Call Setup Success Rate$%$3561851598725308$2018-10-01$10$MEXMTYMSS1$92.8900
Call Setup Success Rate$%$3561851598725308$2018-10-01$10$MEXGDLMSS1$92.4900
Call Setup Success Rate$%$3561851598725308$2018-10-01$11$MEXMTYMSS2$93.5400
Call Setup Success Rate$%$3561851598725308$2018-10-01$11$MEXMTYMSS1$92.5600
Call Setup Success Rate$%$3561851598725308$2018-10-01$11$MEXTLAMSS1$92.3600
Call Setup Success Rate$%$3561851598725308$2018-10-01$11$MEXTIJMSS1$93.5400
Call Setup Success Rate$%$3561851598725308$2018-10-01$11$MEXGDLMSS1$92.4400
Call Setup Success Rate$%$3561851598725308$2018-10-01$12$MEXMTYMSS2$93.8900
Call Setup Success Rate$%$3561851598725308$2018-10-01$12$MEXTIJMSS1$92.8100
Call Setup Success Rate$%$3561851598725308$2018-10-01$12$MEXTLAMSS1$92.3100
Call Setup Success Rate$%$3561851598725308$2018-10-01$12$MEXGDLMSS1$92.3300
Call Setup Success Rate$%$3561851598725308$2018-10-01$12$MEXMTYMSS1$91.6200
Call Setup Success Rate$%$3561851598725308$2018-10-01$13$MEXGDLMSS1$91.6600
Call Setup Success Rate$%$3561851598725308$2018-10-01$13$MEXMTYMSS2$93.6100
Call Setup Success Rate$%$3561851598725308$2018-10-01$13$MEXMTYMSS1$91.9900
Call Setup Success Rate$%$3561851598725308$2018-10-01$13$MEXTIJMSS1$92.7200
Call Setup Success Rate$%$3561851598725308$2018-10-01$13$MEXTLAMSS1$92.3200
Call Setup Success Rate$%$3561851598725308$2018-10-01$14$MEXMTYMSS1$91.9500
Call Setup Success Rate$%$3561851598725308$2018-10-01$14$MEXGDLMSS1$91.9600
Call Setup Success Rate$%$3561851598725308$2018-10-01$14$MEXTLAMSS1$92.0400
Call Setup Success Rate$%$3561851598725308$2018-10-01$14$MEXTIJMSS1$91.4100
Call Setup Success Rate$%$3561851598725308$2018-10-01$14$MEXMTYMSS2$93.3400
Call Setup Success Rate$%$3561851598725308$2018-10-01$15$MEXGDLMSS1$91.7100
Call Setup Success Rate$%$3561851598725308$2018-10-01$15$MEXMTYMSS1$91.8600
Call Setup Success Rate$%$3561851598725308$2018-10-01$15$MEXTLAMSS1$91.6300
Call Setup Success Rate$%$3561851598725308$2018-10-01$15$MEXTIJMSS1$92.7900
Call Setup Success Rate$%$3561851598725308$2018-10-01$15$MEXMTYMSS2$92.7300
Call Setup Success Rate$%$3561851598725308$2018-10-01$16$MEXMTYMSS1$91.5300
Call Setup Success Rate$%$3561851598725308$2018-10-01$16$MEXGDLMSS1$91.4000
Call Setup Success Rate$%$3561851598725308$2018-10-01$16$MEXMTYMSS2$92.4000
Call Setup Success Rate$%$3561851598725308$2018-10-01$16$MEXTIJMSS1$92.1900
Call Setup Success Rate$%$3561851598725308$2018-10-01$16$MEXTLAMSS1$91.9700
Call Setup Success Rate$%$3561851598725308$2018-10-01$17$MEXTIJMSS1$91.2100
Call Setup Success Rate$%$3561851598725308$2018-10-01$17$MEXMTYMSS2$92.0000
Call Setup Success Rate$%$3561851598725308$2018-10-01$17$MEXGDLMSS1$91.5900
Call Setup Success Rate$%$3561851598725308$2018-10-01$17$MEXTLAMSS1$91.3800
Call Setup Success Rate$%$3561851598725308$2018-10-01$17$MEXMTYMSS1$91.3200
Call Setup Success Rate$%$3561851598725308$2018-10-01$18$MEXMTYMSS2$92.0300
Call Setup Success Rate$%$3561851598725308$2018-10-01$18$MEXGDLMSS1$91.2500
Call Setup Success Rate$%$3561851598725308$2018-10-01$18$MEXMTYMSS1$91.0600
Call Setup Success Rate$%$3561851598725308$2018-10-01$18$MEXTLAMSS1$90.9000
Call Setup Success Rate$%$3561851598725308$2018-10-01$18$MEXTIJMSS1$89.6000
Call Setup Success Rate$%$3561851598725308$2018-10-01$19$MEXTIJMSS1$88.4600
Call Setup Success Rate$%$3561851598725308$2018-10-01$19$MEXGDLMSS1$91.1500
Call Setup Success Rate$%$3561851598725308$2018-10-01$19$MEXMTYMSS2$92.2800
Call Setup Success Rate$%$3561851598725308$2018-10-01$19$MEXTLAMSS1$91.6000
Call Setup Success Rate$%$3561851598725308$2018-10-01$19$MEXMTYMSS1$90.5500
Call Setup Success Rate$%$3561851598725308$2018-10-01$20$MEXTLAMSS1$90.2300
Call Setup Success Rate$%$3561851598725308$2018-10-01$20$MEXGDLMSS1$90.8500
Call Setup Success Rate$%$3561851598725308$2018-10-01$20$MEXMTYMSS1$91.3100
Call Setup Success Rate$%$3561851598725308$2018-10-01$20$MEXTIJMSS1$89.5400
Call Setup Success Rate$%$3561851598725308$2018-10-01$20$MEXMTYMSS2$90.5500
Call Setup Success Rate$%$3561851598725308$2018-10-01$21$MEXGDLMSS1$89.8200
Call Setup Success Rate$%$3561851598725308$2018-10-01$21$MEXMTYMSS2$88.3600
Call Setup Success Rate$%$3561851598725308$2018-10-01$21$MEXMTYMSS1$89.6300
Call Setup Success Rate$%$3561851598725308$2018-10-01$21$MEXTLAMSS1$90.2400
Call Setup Success Rate$%$3561851598725308$2018-10-01$21$MEXTIJMSS1$92.1900
Call Setup Success Rate$%$3561851598725308$2018-10-01$22$MEXMTYMSS2$89.3200
Call Setup Success Rate$%$3561851598725308$2018-10-01$22$MEXTLAMSS1$89.0600
Call Setup Success Rate$%$3561851598725308$2018-10-01$22$MEXGDLMSS1$90.3400
Call Setup Success Rate$%$3561851598725308$2018-10-01$22$MEXTIJMSS1$93.3500
Call Setup Success Rate$%$3561851598725308$2018-10-01$22$MEXMTYMSS1$90.2400
Call Setup Success Rate$%$3561851598725308$2018-10-01$23$MEXMTYMSS2$91.9000
Call Setup Success Rate$%$3561851598725308$2018-10-01$23$MEXTLAMSS1$89.0900
Call Setup Success Rate$%$3561851598725308$2018-10-01$23$MEXTIJMSS1$94.4900
Call Setup Success Rate$%$3561851598725308$2018-10-01$23$MEXMTYMSS1$89.7200
Call Setup Success Rate$%$3561851598725308$2018-10-01$23$MEXGDLMSS1$89.5000
Call Setup Success Rate$%$3561851598725308$2018-10-02$0$MEXMTYMSS1$90.2500
Call Setup Success Rate$%$3561851598725308$2018-10-02$0$MEXGDLMSS1$89.9500
Call Setup Success Rate$%$3561851598725308$2018-10-02$0$MEXMTYMSS2$93.4100
Call Setup Success Rate$%$3561851598725308$2018-10-02$0$MEXTIJMSS1$94.1800
Call Setup Success Rate$%$3561851598725308$2018-10-02$0$MEXTLAMSS1$90.8800
Call Setup Success Rate$%$3561851598725308$2018-10-02$1$MEXMTYMSS2$94.2900
Call Setup Success Rate$%$3561851598725308$2018-10-02$1$MEXMTYMSS1$89.4500
Call Setup Success Rate$%$3561851598725308$2018-10-02$1$MEXTLAMSS1$91.0200
Call Setup Success Rate$%$3561851598725308$2018-10-02$1$MEXTIJMSS1$94.5500
Call Setup Success Rate$%$3561851598725308$2018-10-02$1$MEXGDLMSS1$89.8400
Call Setup Success Rate$%$3561851598725308$2018-10-02$2$MEXMTYMSS1$87.7700
Call Setup Success Rate$%$3561851598725308$2018-10-02$2$MEXTLAMSS1$92.1600
Call Setup Success Rate$%$3561851598725308$2018-10-02$2$MEXGDLMSS1$92.0900
Call Setup Success Rate$%$3561851598725308$2018-10-02$2$MEXMTYMSS2$95.2500
Call Setup Success Rate$%$3561851598725308$2018-10-02$2$MEXTIJMSS1$95.5500
Call Setup Success Rate$%$3561851598725308$2018-10-02$3$MEXGDLMSS1$90.9800
Call Setup Success Rate$%$3561851598725308$2018-10-02$3$MEXTIJMSS1$95.6100
Call Setup Success Rate$%$3561851598725308$2018-10-02$3$MEXMTYMSS1$91.5100
Call Setup Success Rate$%$3561851598725308$2018-10-02$3$MEXTLAMSS1$89.8400
Call Setup Success Rate$%$3561851598725308$2018-10-02$3$MEXMTYMSS2$94.8200
Call Setup Success Rate$%$3561851598725308$2018-10-02$4$MEXMTYMSS2$96.9100
Call Setup Success Rate$%$3561851598725308$2018-10-02$4$MEXTLAMSS1$91.0900
Call Setup Success Rate$%$3561851598725308$2018-10-02$4$MEXMTYMSS1$89.9900
Call Setup Success Rate$%$3561851598725308$2018-10-02$4$MEXTIJMSS1$94.9000
Call Setup Success Rate$%$3561851598725308$2018-10-02$4$MEXGDLMSS1$93.6200
Call Setup Success Rate$%$3561851598725308$2018-10-02$5$MEXMTYMSS2$95.5100
Call Setup Success Rate$%$3561851598725308$2018-10-02$5$MEXMTYMSS1$93.0700
Call Setup Success Rate$%$3561851598725308$2018-10-02$5$MEXTIJMSS1$93.7100
Call Setup Success Rate$%$3561851598725308$2018-10-02$5$MEXTLAMSS1$92.2600
Call Setup Success Rate$%$3561851598725308$2018-10-02$5$MEXGDLMSS1$92.4600
Call Setup Success Rate$%$3561851598725308$2018-10-02$6$MEXMTYMSS1$92.7800
Call Setup Success Rate$%$3561851598725308$2018-10-02$6$MEXMTYMSS2$95.3600
Call Setup Success Rate$%$3561851598725308$2018-10-02$6$MEXGDLMSS1$91.7100
Call Setup Success Rate$%$3561851598725308$2018-10-02$6$MEXTIJMSS1$93.7500
Call Setup Success Rate$%$3561851598725308$2018-10-02$6$MEXTLAMSS1$85.8200
Call Setup Success Rate$%$3561851598725308$2018-10-02$7$MEXMTYMSS2$95.0100
Call Setup Success Rate$%$3561851598725308$2018-10-02$7$MEXGDLMSS1$92.3500
Call Setup Success Rate$%$3561851598725308$2018-10-02$7$MEXMTYMSS1$93.7200
Call Setup Success Rate$%$3561851598725308$2018-10-02$7$MEXTIJMSS1$93.9400
Call Setup Success Rate$%$3561851598725308$2018-10-02$7$MEXTLAMSS1$92.7600
Call Setup Success Rate$%$3561851598725308$2018-10-02$8$MEXTLAMSS1$93.7400
Call Setup Success Rate$%$3561851598725308$2018-10-02$8$MEXMTYMSS2$94.8400
Call Setup Success Rate$%$3561851598725308$2018-10-02$8$MEXMTYMSS1$93.1000
Call Setup Success Rate$%$3561851598725308$2018-10-02$8$MEXGDLMSS1$93.2700
Call Setup Success Rate$%$3561851598725308$2018-10-02$8$MEXTIJMSS1$93.4300
Call Setup Success Rate$%$3561851598725308$2018-10-02$9$MEXMTYMSS1$92.5200
Call Setup Success Rate$%$3561851598725308$2018-10-02$9$MEXTIJMSS1$92.3500
Call Setup Success Rate$%$3561851598725308$2018-10-02$9$MEXGDLMSS1$92.5900
Call Setup Success Rate$%$3561851598725308$2018-10-02$9$MEXMTYMSS2$93.3800
Call Setup Success Rate$%$3561851598725308$2018-10-02$9$MEXTLAMSS1$92.7200
Call Setup Success Rate$%$3561851598725308$2018-10-02$10$MEXTIJMSS1$91.4000
Call Setup Success Rate$%$3561851598725308$2018-10-02$10$MEXMTYMSS2$93.0900
Call Setup Success Rate$%$3561851598725308$2018-10-02$10$MEXGDLMSS1$92.2600
Call Setup Success Rate$%$3561851598725308$2018-10-02$10$MEXMTYMSS1$92.1600
Call Setup Success Rate$%$3561851598725308$2018-10-02$10$MEXTLAMSS1$91.9000
Call Setup Success Rate$%$3561851598725308$2018-10-02$11$MEXMTYMSS1$92.1600
Call Setup Success Rate$%$3561851598725308$2018-10-02$11$MEXTLAMSS1$91.8600
Call Setup Success Rate$%$3561851598725308$2018-10-02$11$MEXTIJMSS1$91.5500
Call Setup Success Rate$%$3561851598725308$2018-10-02$11$MEXGDLMSS1$91.7800
Call Setup Success Rate$%$3561851598725308$2018-10-02$11$MEXMTYMSS2$92.6800
Call Setup Success Rate$%$3561851598725308$2018-10-02$12$MEXTIJMSS1$90.7600
Call Setup Success Rate$%$3561851598725308$2018-10-02$12$MEXMTYMSS2$91.7000
Call Setup Success Rate$%$3561851598725308$2018-10-02$12$MEXTLAMSS1$91.6100
Call Setup Success Rate$%$3561851598725308$2018-10-02$12$MEXGDLMSS1$92.2200
Call Setup Success Rate$%$3561851598725308$2018-10-02$12$MEXMTYMSS1$92.3900
Call Setup Success Rate$%$3561851598725308$2018-10-02$13$MEXTIJMSS1$91.5500
Call Setup Success Rate$%$3561851598725308$2018-10-02$13$MEXGDLMSS1$92.0000
Call Setup Success Rate$%$3561851598725308$2018-10-02$13$MEXMTYMSS1$92.0600
Call Setup Success Rate$%$3561851598725308$2018-10-02$13$MEXTLAMSS1$91.8300
Call Setup Success Rate$%$3561851598725308$2018-10-02$13$MEXMTYMSS2$91.7100
Call Setup Success Rate$%$3561851598725308$2018-10-02$14$MEXTIJMSS1$91.8500
Call Setup Success Rate$%$3561851598725308$2018-10-02$14$MEXGDLMSS1$91.6400
Call Setup Success Rate$%$3561851598725308$2018-10-02$14$MEXMTYMSS2$91.4500
Call Setup Success Rate$%$3561851598725308$2018-10-02$14$MEXTLAMSS1$91.3300
Call Setup Success Rate$%$3561851598725308$2018-10-02$14$MEXMTYMSS1$91.0900
Call Setup Success Rate$%$3561851598725308$2018-10-02$15$MEXGDLMSS1$91.3200
Call Setup Success Rate$%$3561851598725308$2018-10-02$15$MEXMTYMSS2$91.3500
Call Setup Success Rate$%$3561851598725308$2018-10-02$15$MEXTLAMSS1$91.0500
Call Setup Success Rate$%$3561851598725308$2018-10-02$15$MEXMTYMSS1$91.4900
Call Setup Success Rate$%$3561851598725308$2018-10-02$15$MEXTIJMSS1$88.6800
Call Setup Success Rate$%$3561851598725308$2018-10-02$16$MEXTLAMSS1$90.9100
Call Setup Success Rate$%$3561851598725308$2018-10-02$16$MEXTIJMSS1$90.3100
Call Setup Success Rate$%$3561851598725308$2018-10-02$16$MEXMTYMSS2$91.3800
Call Setup Success Rate$%$3561851598725308$2018-10-02$16$MEXMTYMSS1$91.1000
Call Setup Success Rate$%$3561851598725308$2018-10-02$16$MEXGDLMSS1$91.1400
Call Setup Success Rate$%$3561851598725308$2018-10-02$17$MEXGDLMSS1$91.2300
Call Setup Success Rate$%$3561851598725308$2018-10-02$17$MEXMTYMSS1$91.4700
Call Setup Success Rate$%$3561851598725308$2018-10-02$17$MEXTIJMSS1$87.7500
Call Setup Success Rate$%$3561851598725308$2018-10-02$17$MEXMTYMSS2$90.9900
Call Setup Success Rate$%$3561851598725308$2018-10-02$17$MEXTLAMSS1$91.0800
Call Setup Success Rate$%$3561851598725308$2018-10-02$18$MEXGDLMSS1$90.9900
Call Setup Success Rate$%$3561851598725308$2018-10-02$18$MEXMTYMSS1$91.3700
Call Setup Success Rate$%$3561851598725308$2018-10-02$18$MEXTLAMSS1$91.4600
Call Setup Success Rate$%$3561851598725308$2018-10-02$18$MEXTIJMSS1$89.3200
Call Setup Success Rate$%$3561851598725308$2018-10-02$18$MEXMTYMSS2$90.6200
Call Setup Success Rate$%$3561851598725308$2018-10-02$19$MEXMTYMSS1$90.5000
Call Setup Success Rate$%$3561851598725308$2018-10-02$19$MEXTLAMSS1$90.7400
Call Setup Success Rate$%$3561851598725308$2018-10-02$19$MEXMTYMSS2$88.5100
Call Setup Success Rate$%$3561851598725308$2018-10-02$19$MEXGDLMSS1$90.8100
Call Setup Success Rate$%$3561851598725308$2018-10-02$19$MEXTIJMSS1$89.2700
Call Setup Success Rate$%$3561851598725308$2018-10-02$20$MEXTLAMSS1$90.9800
Call Setup Success Rate$%$3561851598725308$2018-10-02$20$MEXGDLMSS1$91.1700
Call Setup Success Rate$%$3561851598725308$2018-10-02$20$MEXTIJMSS1$90.2800
Call Setup Success Rate$%$3561851598725308$2018-10-02$20$MEXMTYMSS1$90.6000
Call Setup Success Rate$%$3561851598725308$2018-10-02$20$MEXMTYMSS2$89.3700
Call Setup Success Rate$%$3561851598725308$2018-10-02$21$MEXTIJMSS1$91.3900
Call Setup Success Rate$%$3561851598725308$2018-10-02$21$MEXMTYMSS1$91.1400
Call Setup Success Rate$%$3561851598725308$2018-10-02$21$MEXGDLMSS1$90.4500
Call Setup Success Rate$%$3561851598725308$2018-10-02$21$MEXTLAMSS1$90.4400
Call Setup Success Rate$%$3561851598725308$2018-10-02$21$MEXMTYMSS2$90.1700
Call Setup Success Rate$%$3561851598725308$2018-10-02$22$MEXGDLMSS1$90.4100
Call Setup Success Rate$%$3561851598725308$2018-10-02$22$MEXMTYMSS1$90.1300
Call Setup Success Rate$%$3561851598725308$2018-10-02$22$MEXMTYMSS2$90.3100
Call Setup Success Rate$%$3561851598725308$2018-10-02$22$MEXTIJMSS1$93.5900
Call Setup Success Rate$%$3561851598725308$2018-10-02$22$MEXTLAMSS1$90.4200
Call Setup Success Rate$%$3561851598725308$2018-10-02$23$MEXTLAMSS1$90.6500
Call Setup Success Rate$%$3561851598725308$2018-10-02$23$MEXMTYMSS1$90.2600
Call Setup Success Rate$%$3561851598725308$2018-10-02$23$MEXMTYMSS2$91.7100
Call Setup Success Rate$%$3561851598725308$2018-10-02$23$MEXGDLMSS1$90.4000
Call Setup Success Rate$%$3561851598725308$2018-10-02$23$MEXTIJMSS1$94.2200
Call Setup Success Rate$%$3561851598725308$2018-10-03$0$MEXTLAMSS1$90.9600
Call Setup Success Rate$%$3561851598725308$2018-10-03$0$MEXMTYMSS2$92.3900
Call Setup Success Rate$%$3561851598725308$2018-10-03$0$MEXTIJMSS1$95.4300
Call Setup Success Rate$%$3561851598725308$2018-10-03$0$MEXMTYMSS1$91.1500
Call Setup Success Rate$%$3561851598725308$2018-10-03$0$MEXGDLMSS1$92.2300
Call Setup Success Rate$%$3561851598725308$2018-10-03$1$MEXTIJMSS1$94.0100
Call Setup Success Rate$%$3561851598725308$2018-10-03$1$MEXTLAMSS1$90.6300
Call Setup Success Rate$%$3561851598725308$2018-10-03$1$MEXMTYMSS2$94.7700
Call Setup Success Rate$%$3561851598725308$2018-10-03$1$MEXGDLMSS1$92.0400
Call Setup Success Rate$%$3561851598725308$2018-10-03$1$MEXMTYMSS1$92.7100
Call Setup Success Rate$%$3561851598725308$2018-10-03$2$MEXGDLMSS1$92.2600
Call Setup Success Rate$%$3561851598725308$2018-10-03$2$MEXMTYMSS1$92.8400
Call Setup Success Rate$%$3561851598725308$2018-10-03$2$MEXTLAMSS1$91.7200
Call Setup Success Rate$%$3561851598725308$2018-10-03$2$MEXMTYMSS2$95.4600
Call Setup Success Rate$%$3561851598725308$2018-10-03$2$MEXTIJMSS1$95.7300
Call Setup Success Rate$%$3561851598725308$2018-10-03$3$MEXMTYMSS2$96.2400
Call Setup Success Rate$%$3561851598725308$2018-10-03$3$MEXMTYMSS1$90.9400
Call Setup Success Rate$%$3561851598725308$2018-10-03$3$MEXGDLMSS1$90.9800
Call Setup Success Rate$%$3561851598725308$2018-10-03$3$MEXTIJMSS1$96.3800
Call Setup Success Rate$%$3561851598725308$2018-10-03$3$MEXTLAMSS1$87.9700
Call Setup Success Rate$%$3561851598725308$2018-10-03$4$MEXMTYMSS2$96.5000
Call Setup Success Rate$%$3561851598725308$2018-10-03$4$MEXMTYMSS1$91.6100
Call Setup Success Rate$%$3561851598725308$2018-10-03$4$MEXTIJMSS1$97.0500
Call Setup Success Rate$%$3561851598725308$2018-10-03$4$MEXGDLMSS1$92.2200
Call Setup Success Rate$%$3561851598725308$2018-10-03$4$MEXTLAMSS1$90.9800
Call Setup Success Rate$%$3561851598725308$2018-10-03$5$MEXGDLMSS1$93.0600
Call Setup Success Rate$%$3561851598725308$2018-10-03$5$MEXMTYMSS2$96.2700
Call Setup Success Rate$%$3561851598725308$2018-10-03$5$MEXMTYMSS1$92.1200
Call Setup Success Rate$%$3561851598725308$2018-10-03$5$MEXTLAMSS1$92.5400
Call Setup Success Rate$%$3561851598725308$2018-10-03$5$MEXTIJMSS1$94.7200
Call Setup Success Rate$%$3561851598725308$2018-10-03$6$MEXTIJMSS1$95.0300
Call Setup Success Rate$%$3561851598725308$2018-10-03$6$MEXGDLMSS1$94.1100
Call Setup Success Rate$%$3561851598725308$2018-10-03$6$MEXMTYMSS2$96.1500
Call Setup Success Rate$%$3561851598725308$2018-10-03$6$MEXMTYMSS1$92.9800
Call Setup Success Rate$%$3561851598725308$2018-10-03$6$MEXTLAMSS1$93.7500
Call Setup Success Rate$%$3561851598725308$2018-10-03$7$MEXTLAMSS1$93.2100
Call Setup Success Rate$%$3561851598725308$2018-10-03$7$MEXMTYMSS1$93.5600
Call Setup Success Rate$%$3561851598725308$2018-10-03$7$MEXMTYMSS2$95.4500
Call Setup Success Rate$%$3561851598725308$2018-10-03$7$MEXGDLMSS1$94.0300
Call Setup Success Rate$%$3561851598725308$2018-10-03$7$MEXTIJMSS1$93.6200
Call Setup Success Rate$%$3561851598725308$2018-10-03$8$MEXMTYMSS2$94.1700
Call Setup Success Rate$%$3561851598725308$2018-10-03$8$MEXMTYMSS1$93.1600
Call Setup Success Rate$%$3561851598725308$2018-10-03$8$MEXTLAMSS1$93.4200
Call Setup Success Rate$%$3561851598725308$2018-10-03$8$MEXTIJMSS1$92.2200
Call Setup Success Rate$%$3561851598725308$2018-10-03$8$MEXGDLMSS1$93.5600
Call Setup Success Rate$%$3561851598725308$2018-10-03$9$MEXMTYMSS1$92.8300
Call Setup Success Rate$%$3561851598725308$2018-10-03$9$MEXTLAMSS1$92.9200
Call Setup Success Rate$%$3561851598725308$2018-10-03$9$MEXGDLMSS1$92.2400
Call Setup Success Rate$%$3561851598725308$2018-10-03$9$MEXMTYMSS2$93.7300
Call Setup Success Rate$%$3561851598725308$2018-10-03$9$MEXTIJMSS1$91.0400
Call Setup Success Rate$%$3561851598725308$2018-10-03$10$MEXGDLMSS1$92.1700
Call Setup Success Rate$%$3561851598725308$2018-10-03$10$MEXTIJMSS1$92.1700
Call Setup Success Rate$%$3561851598725308$2018-10-03$10$MEXMTYMSS1$92.5700
Call Setup Success Rate$%$3561851598725308$2018-10-03$10$MEXTLAMSS1$92.0700
Call Setup Success Rate$%$3561851598725308$2018-10-03$10$MEXMTYMSS2$91.9400
Call Setup Success Rate$%$3561851598725308$2018-10-03$11$MEXGDLMSS1$92.1500
Call Setup Success Rate$%$3561851598725308$2018-10-03$11$MEXMTYMSS1$92.4600
Call Setup Success Rate$%$3561851598725308$2018-10-03$11$MEXMTYMSS2$91.1800
Call Setup Success Rate$%$3561851598725308$2018-10-03$11$MEXTLAMSS1$91.6100
Call Setup Success Rate$%$3561851598725308$2018-10-03$11$MEXTIJMSS1$91.5700
Call Setup Success Rate$%$3561851598725308$2018-10-03$12$MEXTLAMSS1$92.0800
Call Setup Success Rate$%$3561851598725308$2018-10-03$12$MEXMTYMSS2$92.8300
Call Setup Success Rate$%$3561851598725308$2018-10-03$12$MEXGDLMSS1$91.4500
Call Setup Success Rate$%$3561851598725308$2018-10-03$12$MEXTIJMSS1$92.9000
Call Setup Success Rate$%$3561851598725308$2018-10-03$12$MEXMTYMSS1$91.8900
Call Setup Success Rate$%$3561851598725308$2018-10-03$13$MEXGDLMSS1$91.5500
Call Setup Success Rate$%$3561851598725308$2018-10-03$13$MEXMTYMSS2$91.9800
Call Setup Success Rate$%$3561851598725308$2018-10-03$13$MEXTIJMSS1$92.2900
Call Setup Success Rate$%$3561851598725308$2018-10-03$13$MEXTLAMSS1$91.8000
